181.3.249.130 - - [10/Oct/2015:08:15:38 ] "GET /Store/cart.jsp?productID=1305 HTTP/1.0" 200 2248 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
154.14.161.138 - - [15/Oct/2015:08:50:33 ] "GET /Chanel HTTP/1.0" 200 3237 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
137.89.53.3 - - [15/Oct/2015:08:54:14 ] "GET /HugoBoss HTTP/1.0" 200 4497 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
173.216.153.220 - - [15/Oct/2015:08:54:58 ] "GET /YSL HTTP/1.0" 200 4610 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
137.89.53.3 - - [15/Oct/2015:08:56:58 ] "GET /Revlon HTTP/1.0" 200 3123 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [15/Oct/2015:08:59:39 ] "GET /CalvinKlein HTTP/1.0" 200 4241 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [15/Oct/2015:09:03:27 ] "GET /Bvlgari HTTP/1.0" 200 3751 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [15/Oct/2015:09:05:15 ] "GET /HugoBoss HTTP/1.0" 200 2149 "http://instagram.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [15/Oct/2015:09:09:34 ] "GET /Chanel HTTP/1.0" 200 4545 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [15/Oct/2015:09:11:14 ] "GET /YSL HTTP/1.0" 200 3194 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
148.12.180.110 - - [15/Oct/2015:09:13:27 ] "GET /Store/cart.jsp?productID=1095 HTTP/1.0" 200 4445 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
129.205.99.233 - - [15/Oct/2015:09:18:14 ] "GET /HugoBoss HTTP/1.0" 200 3176 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
137.89.53.3 - - [15/Oct/2015:09:22:01 ] "GET /Chanel HTTP/1.0" 200 3720 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
129.205.99.233 - - [15/Oct/2015:09:24:18 ] "GET /Chanel HTTP/1.0" 200 2769 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
62.112.34.46 - - [15/Oct/2015:09:25:50 ] "GET /YSL HTTP/1.0" 200 3233 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [15/Oct/2015:09:26:43 ] "GET /Store/cart.jsp?productID=1297 HTTP/1.0" 200 4997 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
179.203.132.160 - - [15/Oct/2015:09:29:25 ] "GET /Givency HTTP/1.0" 200 4803 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [15/Oct/2015:09:30:48 ] "GET /Bvlgari HTTP/1.0" 200 4136 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
179.203.132.160 - - [15/Oct/2015:09:32:03 ] "GET /Dior HTTP/1.0" 200 3355 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
62.112.34.46 - - [15/Oct/2015:09:32:44 ] "GET /CalvinKlein HTTP/1.0" 200 2135 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
181.3.249.130 - - [15/Oct/2015:09:35:57 ] "GET /Prada HTTP/1.0" 200 2658 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [15/Oct/2015:09:40:01 ] "GET /Bvlgari HTTP/1.0" 200 2360 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
173.216.153.220 - - [15/Oct/2015:09:40:35 ] "GET /HugoBoss HTTP/1.0" 200 4132 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [15/Oct/2015:09:44:11 ] "GET /Chanel HTTP/1.0" 200 4095 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [15/Oct/2015:09:44:48 ] "GET /YSL HTTP/1.0" 200 4918 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
72.183.126.71 - - [15/Oct/2015:09:46:55 ] "GET /Store/cart.jsp?productID=1065 HTTP/1.0" 200 3916 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
129.205.99.233 - - [15/Oct/2015:09:48:32 ] "GET /Revlon HTTP/1.0" 200 2132 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
179.203.132.160 - - [15/Oct/2015:09:50:07 ] "GET /Gucci HTTP/1.0" 200 3964 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
62.112.34.46 - - [15/Oct/2015:09:51:05 ] "GET /Dior HTTP/1.0" 200 3607 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [15/Oct/2015:09:51:56 ] "GET /Dior HTTP/1.0" 200 2644 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [15/Oct/2015:09:55:01 ] "GET /Givency HTTP/1.0" 200 3837 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
137.89.53.3 - - [15/Oct/2015:09:56:02 ] "GET /Givency HTTP/1.0" 200 2048 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
72.183.126.71 - - [15/Oct/2015:09:59:23 ] "GET /Chanel HTTP/1.0" 200 3839 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
148.12.180.110 - - [15/Oct/2015:10:03:47 ] "GET /Prada HTTP/1.0" 200 2540 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [15/Oct/2015:10:06:26 ] "GET /CalvinKlein HTTP/1.0" 200 2692 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
181.3.249.130 - - [15/Oct/2015:10:07:51 ] "GET /Gucci HTTP/1.0" 200 3713 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
154.14.161.138 - - [15/Oct/2015:10:11:50 ] "GET /Gucci HTTP/1.0" 200 2557 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
62.112.34.46 - - [15/Oct/2015:10:15:01 ] "GET /Dior HTTP/1.0" 200 3726 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
179.203.132.160 - - [15/Oct/2015:10:16:43 ] "GET /Store/cart.jsp?productID=1449 HTTP/1.0" 200 2433 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
154.14.161.138 - - [15/Oct/2015:10:21:18 ] "GET /Bvlgari HTTP/1.0" 200 3956 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
72.183.126.71 - - [15/Oct/2015:10:22:09 ] "GET /Revlon HTTP/1.0" 200 3443 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
179.203.132.160 - - [15/Oct/2015:10:26:19 ] "GET /Store/cart.jsp?productID=1007 HTTP/1.0" 200 2131 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
148.12.180.110 - - [15/Oct/2015:10:28:47 ] "GET /Bvlgari HTTP/1.0" 200 3238 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
148.12.180.110 - - [15/Oct/2015:10:29:38 ] "GET /CalvinKlein HTTP/1.0" 200 2029 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [15/Oct/2015:10:32:15 ] "GET /YSL HTTP/1.0" 200 3175 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [15/Oct/2015:10:36:37 ] "GET /Dior HTTP/1.0" 200 4608 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
62.112.34.46 - - [15/Oct/2015:10:37:53 ] "GET /Store/cart.jsp?productID=1485 HTTP/1.0" 200 4094 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [15/Oct/2015:10:42:02 ] "GET /YSL HTTP/1.0" 200 3706 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [15/Oct/2015:10:45:21 ] "GET /HugoBoss HTTP/1.0" 200 2734 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
148.12.180.110 - - [15/Oct/2015:10:49:39 ] "GET /Chanel HTTP/1.0" 200 4777 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
173.216.153.220 - - [15/Oct/2015:10:51:05 ] "GET /Givency HTTP/1.0" 200 2475 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
148.12.180.110 - - [15/Oct/2015:10:54:45 ] "GET /Givency HTTP/1.0" 200 4365 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [15/Oct/2015:10:56:42 ] "GET /Givency HTTP/1.0" 200 2296 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
179.203.132.160 - - [15/Oct/2015:10:58:59 ] "GET /YSL HTTP/1.0" 200 3980 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
129.205.99.233 - - [15/Oct/2015:10:59:32 ] "GET /Revlon HTTP/1.0" 200 2396 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [15/Oct/2015:11:03:09 ] "GET /Gucci HTTP/1.0" 200 4244 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [15/Oct/2015:11:07:44 ] "GET /Bvlgari HTTP/1.0" 200 4356 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
148.12.180.110 - - [15/Oct/2015:11:12:16 ] "GET /Dior HTTP/1.0" 200 2801 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
181.3.249.130 - - [15/Oct/2015:11:15:32 ] "GET /Dior HTTP/1.0" 200 2457 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
129.205.99.233 - - [15/Oct/2015:11:16:26 ] "GET /YSL HTTP/1.0" 200 4747 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
20.149.200.80 - - [15/Oct/2015:11:19:41 ] "GET /Chanel HTTP/1.0" 200 4075 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
20.149.200.80 - - [15/Oct/2015:11:21:51 ] "GET /Gucci HTTP/1.0" 200 3974 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
148.12.180.110 - - [15/Oct/2015:11:24:02 ] "GET /Bvlgari HTTP/1.0" 200 3045 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [15/Oct/2015:11:24:52 ] "GET /Dior HTTP/1.0" 200 4357 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
148.12.180.110 - - [15/Oct/2015:11:29:14 ] "GET /CalvinKlein HTTP/1.0" 200 4733 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
20.149.200.80 - - [15/Oct/2015:11:31:42 ] "GET /Chanel HTTP/1.0" 200 2289 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [15/Oct/2015:11:35:34 ] "GET /HugoBoss HTTP/1.0" 200 2696 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [15/Oct/2015:11:38:10 ] "GET /Givency HTTP/1.0" 200 4978 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
173.216.153.220 - - [15/Oct/2015:11:40:10 ] "GET /Chanel HTTP/1.0" 200 3938 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [15/Oct/2015:11:41:10 ] "GET /Chanel HTTP/1.0" 200 4758 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
137.89.53.3 - - [15/Oct/2015:11:45:16 ] "GET /YSL HTTP/1.0" 200 2270 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [15/Oct/2015:11:48:54 ] "GET /CalvinKlein HTTP/1.0" 200 3643 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
181.3.249.130 - - [15/Oct/2015:11:52:11 ] "GET /Givency HTTP/1.0" 200 4843 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
173.216.153.220 - - [15/Oct/2015:11:53:19 ] "GET /YSL HTTP/1.0" 200 4171 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
72.183.126.71 - - [15/Oct/2015:11:57:16 ] "GET /Gucci HTTP/1.0" 200 4411 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
148.12.180.110 - - [15/Oct/2015:11:58:11 ] "GET /CalvinKlein HTTP/1.0" 200 4916 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
154.14.161.138 - - [15/Oct/2015:12:00:59 ] "GET /YSL HTTP/1.0" 200 2734 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [15/Oct/2015:12:03:31 ] "GET /YSL HTTP/1.0" 200 4678 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
20.149.200.80 - - [15/Oct/2015:12:05:48 ] "GET /Gucci HTTP/1.0" 200 3593 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
62.112.34.46 - - [15/Oct/2015:12:07:48 ] "GET /Revlon HTTP/1.0" 200 2493 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
148.12.180.110 - - [15/Oct/2015:12:11:44 ] "GET /Bvlgari HTTP/1.0" 200 2964 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
129.205.99.233 - - [15/Oct/2015:12:13:07 ] "GET /Revlon HTTP/1.0" 200 3017 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
181.3.249.130 - - [15/Oct/2015:12:14:06 ] "GET /Prada HTTP/1.0" 200 3583 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
173.216.153.220 - - [15/Oct/2015:12:15:37 ] "GET /Prada HTTP/1.0" 200 3476 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [15/Oct/2015:12:20:23 ] "GET /Dior HTTP/1.0" 200 4414 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
72.183.126.71 - - [15/Oct/2015:12:24:08 ] "GET /Bvlgari HTTP/1.0" 200 4677 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
20.149.200.80 - - [15/Oct/2015:12:25:09 ] "GET /Store/cart.jsp?productID=1394 HTTP/1.0" 200 2668 "http://www.google.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [15/Oct/2015:12:29:28 ] "GET /Givency HTTP/1.0" 200 3950 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
148.12.180.110 - - [15/Oct/2015:12:33:53 ] "GET /Store/cart.jsp?productID=1399 HTTP/1.0" 200 5000 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
148.12.180.110 - - [15/Oct/2015:12:34:56 ] "GET /Store/cart.jsp?productID=1091 HTTP/1.0" 200 3247 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
148.12.180.110 - - [15/Oct/2015:12:37:45 ] "GET /Givency HTTP/1.0" 200 2720 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
173.216.153.220 - - [15/Oct/2015:12:41:12 ] "GET /YSL HTTP/1.0" 200 3868 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
62.112.34.46 - - [15/Oct/2015:12:42:11 ] "GET /CalvinKlein HTTP/1.0" 200 3280 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
148.12.180.110 - - [15/Oct/2015:12:44:30 ] "GET /Givency HTTP/1.0" 200 3385 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [15/Oct/2015:12:48:23 ] "GET /HugoBoss HTTP/1.0" 200 4833 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
148.12.180.110 - - [15/Oct/2015:12:50:24 ] "GET /Dior HTTP/1.0" 200 2573 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
173.216.153.220 - - [15/Oct/2015:12:50:58 ] "GET /Givency HTTP/1.0" 200 4771 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [15/Oct/2015:12:54:29 ] "GET /HugoBoss HTTP/1.0" 200 3989 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
179.203.132.160 - - [15/Oct/2015:12:56:11 ] "GET /Dior HTTP/1.0" 200 2649 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [15/Oct/2015:12:59:33 ] "GET /Gucci HTTP/1.0" 200 4166 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
154.14.161.138 - - [15/Oct/2015:13:01:45 ] "GET /Givency HTTP/1.0" 200 2305 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
137.89.53.3 - - [15/Oct/2015:13:03:31 ] "GET /Bvlgari HTTP/1.0" 200 2240 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
72.183.126.71 - - [15/Oct/2015:13:04:27 ] "GET /HugoBoss HTTP/1.0" 200 2150 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
20.149.200.80 - - [15/Oct/2015:13:06:29 ] "GET /Givency HTTP/1.0" 200 4667 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
173.216.153.220 - - [15/Oct/2015:13:07:50 ] "GET /HugoBoss HTTP/1.0" 200 3812 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
20.149.200.80 - - [15/Oct/2015:13:11:18 ] "GET /Chanel HTTP/1.0" 200 4477 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
137.89.53.3 - - [15/Oct/2015:13:13:17 ] "GET /Bvlgari HTTP/1.0" 200 2876 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
137.89.53.3 - - [15/Oct/2015:13:16:53 ] "GET /Gucci HTTP/1.0" 200 4468 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [15/Oct/2015:13:18:29 ] "GET /Dior HTTP/1.0" 200 3093 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
62.112.34.46 - - [15/Oct/2015:13:19:14 ] "GET /Chanel HTTP/1.0" 200 4834 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [15/Oct/2015:13:22:29 ] "GET /Givency HTTP/1.0" 200 2413 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
129.205.99.233 - - [15/Oct/2015:13:24:08 ] "GET /Dior HTTP/1.0" 200 4016 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
129.205.99.233 - - [15/Oct/2015:13:28:22 ] "GET /Dior HTTP/1.0" 200 2186 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [15/Oct/2015:13:31:17 ] "GET /Givency HTTP/1.0" 200 4496 "http://instagram.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.183.126.71 - - [15/Oct/2015:13:34:07 ] "GET /YSL HTTP/1.0" 200 2234 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
